title,link,published,summary
Lymphatic Magnetic Resonance Imaging Abnormalities in Children With Tetralogy of Fallot: A Case-Control Study,http://classic.clinicaltrials.gov/ct2/show/NCT06097377?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    Tetralogy of Fallot;   Lymphatic<br /><b>Intervention</b>:    <br /><b>Sponsor</b>:    Rigshospitalet, Denmark<br /><b>Completed</b>"
A Study to Learn How Well Odronextamab Combined With Chemotherapy Works and How Safe it is Compared to Rituximab and Chemotherapy in Adult Participants With Previously Untreated Follicular Lymphoma,http://classic.clinicaltrials.gov/ct2/show/NCT06097364?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Follicular Lymphoma (FL)<br /><b>Interventions</b>:    Drug: Odronextamab;   Drug: Rituximab;   Drug: Cyclophosphamide;   Drug: Doxorubicin;   Drug: Vincristine;   Drug: Prednisone/Prenisolone<br /><b>Sponsor</b>:    Regeneron Pharmaceuticals<br /><b>Recruiting</b>
Expression Analysis of Urinary Exosome in Type 2 Diabetic Nephropathy and Evaluation of Its Clinical Diagnostic Value,http://classic.clinicaltrials.gov/ct2/show/NCT06097351?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Diabetic Nephropathy<br /><b>Intervention</b>:    Other: Grouping based on previous laboratory results, no intervention.<br /><b>Sponsor</b>:    Yipeng Liu<br /><b>Active, not recruiting</b>"
Quantitative US for Evaluation of Hepatic Steatosis in MAFLD With UDFF,http://classic.clinicaltrials.gov/ct2/show/NCT06097338?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Fatty Liver Disease, Nonalcoholic<br /><b>Intervention</b>:    Procedure: bariatric surgery (BS)<br /><b>Sponsor</b>:    Qianfoshan Hospital<br /><b>Not yet recruiting</b>"
Impostor Syndrome and Burnout in Swiss Residents and Chief Residents Anaesthesiologists,http://classic.clinicaltrials.gov/ct2/show/NCT06097325?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    Impostor Phenomenon;   Imposter Syndrome;   Burnout, Professional;   Burnout, Student<br /><b>Interventions</b>:    Diagnostic Test: Clance impostor phenomenon scale;   Diagnostic Test: Maslach Burnout Inventory for Medical Professional<br /><b>Sponsors</b>:    University Hospital, Geneva;   Prof. Savoldelli Georges Louis<br /><b>Enrolling by invitation</b>"
PREHEVBRIO Pregnancy Outcomes Registry,http://classic.clinicaltrials.gov/ct2/show/NCT06097312?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Vaccine Exposure During Pregnancy<br /><b>Intervention</b>:    Other: Data collection<br /><b>Sponsor</b>:    VBI Vaccines Inc.<br /><b>Not yet recruiting</b>
"A Study of mRNA-1345, an mRNA Vaccine Targeting Respiratory Syncytial Virus, in Children 2 to <18 Years of Age at High Risk of Respiratory Syncytial Virus",http://classic.clinicaltrials.gov/ct2/show/NCT06097299?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Respiratory Syncytial Virus<br /><b>Interventions</b>:    Biological: mRNA-1345;   Biological: Placebo<br /><b>Sponsor</b>:    ModernaTX, Inc.<br /><b>Not yet recruiting</b>"
A Comparative Study Between Ultrasound Guided External Oblique Intercostal Plane (EOIP) Block and Erector Spinae Plane (ESP) Block for Postoperative Analgesia in Upper Abdominal Surgeries,http://classic.clinicaltrials.gov/ct2/show/NCT06097286?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Block<br /><b>Interventions</b>:    Procedure: external oblique intercostal plane block;   Procedure: erector spinae plane block<br /><b>Sponsor</b>:    Ain Shams University<br /><b>Not yet recruiting</b>
"A Study of mRNA-1083 (SARS-Cov-2 and Influenza) Vaccine in Healthy Adult Participants, ≥50 Years of Age",http://classic.clinicaltrials.gov/ct2/show/NCT06097273?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    SARS-CoV-2;   Influenza<br /><b>Interventions</b>:    Biological: mRNA-1083;   Biological: Placebo;   Biological: Influenza Vaccine;   Biological: COVID-19 Vaccine<br /><b>Sponsor</b>:    ModernaTX, Inc.<br /><b>Not yet recruiting</b>"
"Randomized, Double-blind Study of Efficacy and Safety of Bexotegrast (PLN-74809) for Idiopathic Pulmonary Fibrosis",http://classic.clinicaltrials.gov/ct2/show/NCT06097260?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Idiopathic Pulmonary Fibrosis<br /><b>Interventions</b>:    Drug: PLN-74809;   Drug: Placebo<br /><b>Sponsor</b>:    Pliant Therapeutics, Inc.<br /><b>Recruiting</b>"
Family Functioning and Adverse Side Effects of Family-based Therapy for Anorexia Nervosa,http://classic.clinicaltrials.gov/ct2/show/NCT06097247?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    Anorexia in Adolescence;   Anorexia in Children;   Family Relations<br /><b>Intervention</b>:    <br /><b>Sponsors</b>:    Mental Health Services in the Capital Region, Denmark;   Foreningen Spiseforstyrrelser og Selvskade<br /><b>Recruiting</b>"
Comparison of Virtual Pelvic Floor Physical Therapy With a Pelvic Floor Trainer in the Treatment of Stress Urinary Incontinence.,http://classic.clinicaltrials.gov/ct2/show/NCT06097234?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Stress Urinary Incontinence;   Pelvic Floor Disorders<br /><b>Interventions</b>:    Device: Pelex Upp;   Behavioral: Pelvic Floor Physical Therapy<br /><b>Sponsor</b>:    Pelex<br /><b>Not yet recruiting</b>
"The Advance Project - Advancing Sleep Timing to Improve Depression, a Randomised Clinical Trial.",http://classic.clinicaltrials.gov/ct2/show/NCT06097221?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Depression<br /><b>Interventions</b>:    Behavioral: CRT-Advance;   Behavioral: Treatment as usual<br /><b>Sponsor</b>:    Mental Health Centre Copenhagen<br /><b>Not yet recruiting</b>
BMI Development and Risk of Overweight and Obesity in Children,http://classic.clinicaltrials.gov/ct2/show/NCT06097208?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Health Behavior;   Child Obesity;   Body Weight<br /><b>Intervention</b>:    Behavioral: community-based health promotion and obesity prevention intervention<br /><b>Sponsor</b>:    University of Aarhus<br /><b>Completed</b>
The Clinical Utility of BioEP in Diagnostic Decision Making in Epilepsy,http://classic.clinicaltrials.gov/ct2/show/NCT06097195?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Epilepsy<br /><b>Intervention</b>:    Device: BioEP<br /><b>Sponsor</b>:    Neuronostics Ltd<br /><b>Not yet recruiting</b>
Postbiotic Intervention for Acute Stress Management,http://classic.clinicaltrials.gov/ct2/show/NCT06097182?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Stress Response;   Mood State;   Sleep;   Cognition<br /><b>Interventions</b>:    Dietary Supplement: Postbiotic (Colonic-Delivery capsule);   Dietary Supplement: Postbiotic (Regular Administration capsule);   Other: Placebo<br /><b>Sponsor</b>:    Singapore Institute for Clinical Sciences<br /><b>Recruiting</b>
Evaluation of the Postoperative Agitation Prevention and Analgesic Efficacy of Perioperative Dexmedetomidine Infusion in a Pediatric Patient Group to Undergo Dental Treatment,http://classic.clinicaltrials.gov/ct2/show/NCT06097169?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Anxiety;   Postoperative Pain;   Nausea<br /><b>Interventions</b>:    Drug: Fentanyl;   Drug: Dexmedetomidine<br /><b>Sponsor</b>:    Medipol University<br /><b>Enrolling by invitation</b>
Evaluation of See.d as an Automated Blood Sample Preparator for Multiple Liquid Biopsy Applications,http://classic.clinicaltrials.gov/ct2/show/NCT06097156?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Healthy Participants;   Breast Cancer<br /><b>Intervention</b>:    <br /><b>Sponsor</b>:    Tethis S.p.A.<br /><b>Not yet recruiting</b>
Clinical Performance of Flowable Giomer Versus Nanofilled Composite in Conservative Occlusal Cavities,http://classic.clinicaltrials.gov/ct2/show/NCT06097143?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Occlusal Caries<br /><b>Interventions</b>:    Other: Flowable Giomer;   Other: Flowable Nano-filled composite with S-PRG barrier coat;   Other: Flowable Nano-filled composite<br /><b>Sponsor</b>:    Cairo University<br /><b>Not yet recruiting</b>
Batch Fermentation and Microbiome Analysis,http://classic.clinicaltrials.gov/ct2/show/NCT06097130?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Healthy<br /><b>Intervention</b>:    <br /><b>Sponsor</b>:    Société des Produits Nestlé (SPN)<br /><b>Not yet recruiting</b>
Role of Multiplex PCR in CAP,http://classic.clinicaltrials.gov/ct2/show/NCT06097117?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Community-acquired Pneumonia<br /><b>Intervention</b>:    Diagnostic Test: MultiplexPCR<br /><b>Sponsor</b>:    Assiut University<br /><b>Not yet recruiting</b>
Electrolytes Disturbances in Critically Ill Egyptian Patients,http://classic.clinicaltrials.gov/ct2/show/NCT06097104?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Electrolyte Imbalance<br /><b>Intervention</b>:    Other: electrolytes - serum blood samples<br /><b>Sponsor</b>:    Ain Shams University<br /><b>Enrolling by invitation</b>
Effects and Mechanisms of Pain Neuroscience Education in Patients With Fibromyalgia,http://classic.clinicaltrials.gov/ct2/show/NCT06097091?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Fibromyalgia<br /><b>Interventions</b>:    Other: Self-management education;   Behavioral: pain neuroscience education<br /><b>Sponsors</b>:    Taipei Medical University;   Ministry of Science and Technology, Taiwan<br /><b>Recruiting</b>"
Endoluminal Vacuum Therapy to Prevent Anastomotic Leakage After Esophagectomy Due to Esophageal Cancer,http://classic.clinicaltrials.gov/ct2/show/NCT06097078?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Esophageal Cancer;   Esophagus Cancer;   Anastomotic Leak<br /><b>Intervention</b>:    Device: Eso-SPONGE®<br /><b>Sponsors</b>:    Aesculap AG;   B.Braun Surgical SA<br /><b>Not yet recruiting</b>
Research on Potential Biomarkers of Prediabetes and Diabetes Based on MALDI-TOF MS Platform.,http://classic.clinicaltrials.gov/ct2/show/NCT06097065?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Prediabetes;   Diabetes Mellitus;   Gestational Diabetes Mellitus;   Proteomics<br /><b>Intervention</b>:    Diagnostic Test: Oral Glucose Tolerance Test<br /><b>Sponsor</b>:    Zhujiang Hospital<br /><b>Recruiting</b>
Hypotension Predictive Index Effect on Intraoperative Hypotension During Pancreatic Surgery.,http://classic.clinicaltrials.gov/ct2/show/NCT06097052?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Hypotension During Surgery;   Perioperative Complication<br /><b>Intervention</b>:    Device: Hypotension Predictive Index<br /><b>Sponsor</b>:    Istituto Clinico Humanitas<br /><b>Recruiting</b>
"Fetuin-A, a Promising Serum Biomarker for Diagnosis of Non-Alcoholic Fatty Liver Disease",http://classic.clinicaltrials.gov/ct2/show/NCT06097039?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Non-Alcoholic Fatty Liver Disease<br /><b>Interventions</b>:    Device: abdominal U/S;   Device: Fibroscan with Controlled Attenuated Parameter (CAP scan):<br /><b>Sponsors</b>:    Zagazig University;   Suez University;   Benha University<br /><b>Enrolling by invitation</b>
Role of Inhaled Nitric Oxide in Vascular Mechanics and Right Ventricular Function,http://classic.clinicaltrials.gov/ct2/show/NCT06097026?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Collapsed Lung;   Hemodynamic Stability<br /><b>Interventions</b>:    Procedure: Alveolar recruitment maneuver;   Drug: Nitric Oxide<br /><b>Sponsors</b>:    Fernando Suarez Sipmann;   Air Liquide SA<br /><b>Not yet recruiting</b>
Study of Brain Function Evaluation System for Acute and Prolonged Disorders of Consciousness,http://classic.clinicaltrials.gov/ct2/show/NCT06097013?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Disorder of Consciousness<br /><b>Intervention</b>:    Other: Routine clinical rehabilitation<br /><b>Sponsors</b>:    Xuanwu Hospital, Beijing;   Tianjin University;   Jilin University<br /><b>Enrolling by invitation</b>"
A Study of the Safety and Efficacy of Intelligent Powered Exoskeletons in Postoperative Spinal Rehabilitation,http://classic.clinicaltrials.gov/ct2/show/NCT06097000?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Exoskeleton Device<br /><b>Intervention</b>:    Device: powered exoskeletons<br /><b>Sponsors</b>:    Xuanwu Hospital, Beijing;   BEIJING DNSYS INNOVATION Co. Ltd;   Beijing Haidian Hospital<br /><b>Not yet recruiting</b>"
Teen-to-Teen Videos to Improve Electronic Medical Record Portal Knowledge and Personal Health Information Engagement,http://classic.clinicaltrials.gov/ct2/show/NCT06096987?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Inflammatory Bowel Diseases<br /><b>Interventions</b>:    Other: Electronic medical record portal videos;   Other: General adolescent health videos<br /><b>Sponsors</b>:    Huang, Jeannie, M.D.;   North American Society for Pediatric Gastroenterology Hepatology and Nutrition<br /><b>Active, not recruiting</b>"
"Pan-RAS Inhibitor YL-17231 in Patients With Advanced Solid Tumors Harboring Mutations in KRAS, HRAS, or NRAS",http://classic.clinicaltrials.gov/ct2/show/NCT06096974?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Advanced Solid Tumors<br /><b>Intervention</b>:    Drug: YL-17231<br /><b>Sponsor</b>:    Shanghai YingLi Pharmaceutical Co. Ltd.<br /><b>Not yet recruiting</b>
"The Effect Of Baby Smell On The Amount Of Breast Milk, Salivary Cortisol Level And Mother Baby Attachment",http://classic.clinicaltrials.gov/ct2/show/NCT06096961?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Mother-Infant Interaction;   Premature Birth<br /><b>Intervention</b>:    Behavioral: Baby smell<br /><b>Sponsor</b>:    Eskisehir Osmangazi University<br /><b>Not yet recruiting</b>
Nexpowder to Prevent Delayed Bleeding After Endoscopic Resection,http://classic.clinicaltrials.gov/ct2/show/NCT06096948?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Gastro Intestinal Bleeding;   Polyps<br /><b>Intervention</b>:    Device: NEXPOWDER-ENDOHS<br /><b>Sponsor</b>:    Erasme University Hospital<br /><b>Recruiting</b>
Exome Evaluation in Patients Living With Diabetes Complicated by Charcot Neuroarthropathy.,http://classic.clinicaltrials.gov/ct2/show/NCT06096935?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Type 2 Diabetes<br /><b>Intervention</b>:    Other: bood sample<br /><b>Sponsor</b>:    Centre Hospitalier Sud Francilien<br /><b>Not yet recruiting</b>
AI-based Frailty Assessment Tool for Patients Undergoing Cardiac Surgery,http://classic.clinicaltrials.gov/ct2/show/NCT06096922?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Frailty<br /><b>Intervention</b>:    Other: No intervention<br /><b>Sponsor</b>:    China National Center for Cardiovascular Diseases<br /><b>Not yet recruiting</b>
Early Initiation of Tafolecimab for Patients With Acute Coronary Syndromeundergoing Percutaneous Coronary Intervention in Chinese Population,http://classic.clinicaltrials.gov/ct2/show/NCT06096909?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    Acute Coronary Syndrome;   Non ST Segment Elevation Acute Coronary Syndrome<br /><b>Interventions</b>:    Drug: Tafolecimab;   Drug: Cholesterol Absorption Inhibitor;   Drug: Statin<br /><b>Sponsors</b>:    China National Center for Cardiovascular Diseases;   Innovent Biologics, Inc.<br /><b>Not yet recruiting</b>"
"The Efficacy and Safety of EOB-MRI Guided Microwave Ablation for Early HCC: A Multicenter, Prospective, Observational Study",http://classic.clinicaltrials.gov/ct2/show/NCT06096896?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Early Hepatocellular Carcinoma<br /><b>Intervention</b>:    Procedure: MWA<br /><b>Sponsor</b>:    Shandong Provincial Hospital<br /><b>Active, not recruiting</b>"
Hip Socket Erosion Study,http://classic.clinicaltrials.gov/ct2/show/NCT06096883?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Femoral Neck Fractures;   Hemiarthroplasty;   Acetabulum; Protrusion<br /><b>Intervention</b>:    <br /><b>Sponsors</b>:    Rijnstate Hospital;   Isala;   Jeroen Bosch Ziekenhuis;   Maxima Medical Center;   Noordwest Ziekenhuisgroep<br /><b>Not yet recruiting</b>
Enzalutamide and M9241 in PET Positive Recurrent Prostate Cancer (pprPC) Without Testosterone Lowering Therapy,http://classic.clinicaltrials.gov/ct2/show/NCT06096870?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Prostate Cancer;   Recurrent Prostate Cancer;   PET Positive<br /><b>Interventions</b>:    Drug: Enzalutamide;   Drug: M9241<br /><b>Sponsor</b>:    National Cancer Institute (NCI)<br /><b>Not yet recruiting</b>
Cardamom and Topical Roseomonas in Atopic Dermatitis,http://classic.clinicaltrials.gov/ct2/show/NCT06096857?sfpd_d=14&sel_rss=new14,"Tue, 24 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Atopic Dermatitis;   Eczema<br /><b>Interventions</b>:    Drug: Roseomonas mucosa (RSM2015) and Cardamom seeds;   Drug: Placebo (sucrose)<br /><b>Sponsor</b>:    National Institute of Allergy and Infectious Diseases (NIAID)<br /><b>Not yet recruiting</b>
